"","date","week.id","month.id","key.daily","key.media","key.weekly","account","price","launch","size","brand","prod.code1","prod.code2","prod.code3","prod.code1.report","prod.code2.report","prod.code3.report","sales.POS.amount","KISS.nsk","KISS.pack","period","nth.day","promo.brand.per.day","analysis","location","promo.type","promo.detail","dc.rate","dc.amount","promo.count.non.dc","support.leaflet","support.other","on.pack","on.pack.cereal.related","on.pack.co.promotion","on.pack.daily.supplies","on.pack.kids.related","on.pack.sachet","on.pack.seasonal.goods","on.pack.diet.related","media.TV","media.CATV","media.radio","media.digital","post.dc.rate","post.1st.end","post.2nd.end","post.half.end","post.on.shelf","post.promo.count.non.dc","carryover.TV","carryover.CATV","carryover.radio","carryover.digital","sales.wo.carryover","key.SKU.account","promo.count.non.dc.boosted","any.promotion","base.sales","decompose.seasonal","decompose.trend","decompose.random","stl.seasonal","stl.trend","stl.remainder","promo.effect"
"539",2010-07-24,82,"2010-07","2010-07-24 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",17250800,18726984,362,"Additional","10","3","yes","on shelf","discount","0.3",0.3,5175240,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,4,0,0,6,4,0,24370.7656,0,128539.7826,17097889.4518,"FF.600.emart",0,1,8536869.25248412,1.36917794560884,7447834.43372282,0.8371604857508,-1715000.39511479,9288435.72387833,-125600.895040726,0.645695743332056
"540",2010-07-25,82,"2010-07","2010-07-25 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",21703800,NA,NA,"Additional","11","3","yes","on shelf","discount","0.3",0.3,6511140,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,4,0,0,6,4,0,24739.95809,0,130468.8251,21548591.21681,"FF.600.emart",0,1,10759076.8037027,1.42495041288003,7204248.99723665,1.04806095412472,-2100450.03845839,9176926.93114968,127772.10454537,1.31548106281552
"541",2010-07-26,82,"2010-07","2010-07-26 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13359000,12881268,249,"Additional","12","3","yes","on shelf","discount","0.3",0.3,4007700,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,4,0,0,6,4,0,24999.46722,0,131735.09,13202265.44278,"FF.600.emart",0,1,6591808.55270631,0.920088426906853,7197588.35051822,0.995377943308142,-2418563.76802373,9065418.13842102,550733.980120925,0.493392207380221
"542",2010-07-27,82,"2010-07","2010-07-27 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",11407000,11329308,219,"Additional","13","3","yes","on shelf","discount","0.3",0.3,3422100,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,4,0,0,6,4,0,23717.33384,0,124801.8264,11258480.83976,"FF.600.emart",0,1,5621289.05918914,0.844981117157911,7161039.47135187,0.928993866920198,-2197872.68831746,8948132.30289868,410779.856770653,0.349156560696752
"543",2010-07-28,82,"2010-07","2010-07-28 emart 201","Corn Frost 82","201 emart wk 82","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",11016600,7552872,146,"Additional","14","3","yes","on shelf","discount","0.3",0.3,3304980,0,"no","NA","NA","0","0","0","0","0","0","0",0,15783870.97,0,4516129.032,0.3,4,0,0,6,4,0,23744.22944,0,124686.5474,10868169.22316,"FF.600.emart",0,1,5426408.91049985,0.789125714603371,7175009.34731473,0.958393479699291,-2436176.18445355,8830846.46737634,780339.064391941,0.348461776594702
"544",2010-07-29,83,"2010-07","2010-07-29 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13230900,5638788,109,"Additional","15","3","yes","on shelf","discount","0.3",0.3,3969270,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,2,4,0,0,24518.56349,0,128406.9733,13077974.46321,"FF.600.emart",0,1,6529750.84407254,0.816641927025053,6731011.68496877,1.18791288362647,-2845574.57171144,8713560.631854,863025.624826215,0.558774272782301
"545",2010-07-30,83,"2010-07","2010-07-30 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",13499300,7708068,149,"Additional","16","3","yes","on shelf","discount","0.3",0.3,4049790,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,2,4,0,0,25130.38346,0,131176.7466,13342992.86994,"FF.600.emart",0,1,6662072.87680843,0.835034455817943,6641611.58462201,1.20124476922975,-2151885.56332251,8578886.34282997,214610.80511456,0.601470972316741
"546",2010-07-31,83,"2010-07","2010-07-31 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",17446000,15054012,291,"Additional","17","3","yes","on shelf","discount","0.3",0.3,5233800,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,2,4,0,0,24556.63252,0,127699.0051,17293744.36238,"FF.600.emart",0,1,8634658.38422415,1.36917794560884,6617043.92732985,0.953062205082747,-2049358.82006601,8444212.05380593,222190.693589939,0.929427873930363
"547",2010-08-01,83,"2010-08","2010-08-01 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",7759200,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,6,2,0,1832.186209,17354.17227,0,88920.47424,7651093.167281,"FF.600.emart",0,0,7651093.167281,1.42495041288003,6585763.45327601,0.815300316972947,-1812253.09237998,8309537.76478189,88478.7808741089,-0.718445792546113
"548",2010-08-02,83,"2010-08","2010-08-02 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",6075600,14071104,272,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,6,2,0,3822.412551,17498.0439,0,88271.69327,5966007.850279,"FF.600.emart",0,0,5966007.850279,0.920088426906853,6434991.50903422,1.00764203012619,-1375100.8146638,8152185.90474034,-342093.581042316,-0.173215117723509
"549",2010-08-03,83,"2010-08","2010-08-03 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5557100,10294668,199,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,6,2,0,5770.502106,17107.32951,0,84906.71024,5449315.458144,"FF.600.emart",0,0,5449315.458144,0.844981117157911,6289860.76942873,1.02530697952185,-1350156.29161758,7994834.04469879,-354816.983652483,-0.138050093436409
"550",2010-08-04,83,"2010-08","2010-08-04 emart 201","Corn Frost 83","201 emart wk 83","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5313100,3879900,75,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",2527587.097,15758064.52,0,3225806.452,0.3,4,0,6,2,0,7679.989897,16662.29296,0,81312.12502,5207445.592123,"FF.600.emart",0,0,5207445.592123,0.789125714603371,6141811.34040386,1.07443976576728,-1278048.64926984,7837482.18465725,-417622.194983548,-0.0984018731881764
"551",2010-08-05,84,"2010-08","2010-08-05 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5587600,3155652,61,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,10432.98624,17740.63514,0,85079.14424,5474347.23438,"FF.600.emart",0,0,5474347.23438,0.816641927025053,6282961.47499371,1.06693084560781,-1219115.43064907,7698305.58951245,-196228.683869668,-0.0861812502909754
"552",2010-08-06,84,"2010-08","2010-08-06 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5758400,1189836,23,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,12532.62457,17462.93097,0,82246.74489,5646157.69957,"FF.600.emart",0,0,5646157.69957,0.835034455817943,6170597.40555243,1.09577501997088,-1222205.51185437,7559128.99436766,-166326.076960861,-0.0735683253768812
"553",2010-08-07,84,"2010-08","2010-08-07 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",7710400,5793984,112,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,14703.82446,17327.10598,0,80056.68851,7598312.38105,"FF.600.emart",0,0,7598312.38105,1.36917794560884,6032468.70164471,0.919945653701494,-1240554.99727342,7419952.39922286,-146928.700304728,-0.472558155561287
"554",2010-08-08,84,"2010-08","2010-08-08 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",8753500,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,17218.5595,17572.43425,0,79564.89684,8639144.10941,"FF.600.emart",0,0,8639144.10941,1.42495041288003,5876877.31147,1.03163090201153,-1230786.80278993,7363764.32674313,-256100.212483202,-0.358736537433209
"555",2010-08-09,84,"2010-08","2010-08-09 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5294800,931176,18,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,19574.78788,17627.21594,0,78138.63199,5179459.36419,"FF.600.emart",0,0,5179459.36419,0.920088426906853,5629361.90295,0.999990081382734,-1505849.15058997,7307576.25426339,-172365.200723421,-0.194423008888276
"556",2010-08-10,84,"2010-08","2010-08-10 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4593300,1189836,23,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,20903.60211,16863.55295,0,73118.31415,4482414.53079,"FF.600.emart",0,0,4482414.53079,0.844981117157911,5380564.42823286,0.985909785953648,-1380639.11009911,7251388.18178366,-490184.643451698,-0.191671631710609
"557",2010-08-11,84,"2010-08","2010-08-11 emart 201","Corn Frost 84","201 emart wk 84","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4221200,310392,6,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.292307692307692,6,0,6,1,0,21288.25703,15581.22334,0,66024.65873,4118305.8609,"FF.600.emart",0,0,4118305.8609,0.789125714603371,5242544.05742429,0.995474898325276,-1367282.71633739,7306585.18702356,-696758.413261883,-0.177934179527872
"558",2010-08-12,85,"2010-08","2010-08-12 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3849100,724248,14,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,6,2,0,1,2,24132.50246,16198.34586,0,67029.77694,3741739.37474,"FF.600.emart",0,0,3741739.37474,0.816641927025053,5106337.38811429,0.897289022525179,-1356242.95125449,7361782.19226345,-899201.852894669,-0.25183317864086
"559",2010-08-13,85,"2010-08","2010-08-13 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4013800,1138104,22,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,6,2,0,1,2,26444.18193,16430.49475,0,66349.94677,3904575.37655,"FF.600.emart",0,0,3904575.37655,0.835034455817943,4992179.54291,0.936654057610895,-1322424.00924022,7416979.19750334,-1102375.64535312,-0.257689159715094
"560",2010-08-14,85,"2010-08","2010-08-14 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",6746600,2690064,52,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,6,2,0,1,2,29617.46845,17174.07056,0,67638.6756,6632169.78539,"FF.600.emart",0,0,6632169.78539,1.36917794560884,4943287.96648857,0.979895650896021,-1494102.06800772,7532491.25481021,-1095101.22031391,-0.669121377275914
"561",2010-08-15,85,"2010-08","2010-08-15 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",7795800,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,6,2,0,1,2,30265.43067,16498.16382,0,63338.98127,7685697.42424,"FF.600.emart",0,0,7685697.42424,1.42495041288003,5059017.72231143,1.06614759251075,-1899250.99509882,7648003.31211707,-689734.594706821,-0.598510225312624
"562",2010-08-16,85,"2010-08","2010-08-16 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4483500,1189836,23,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,6,2,0,1,2,29937.03491,15441.8568,0,57766.66053,4380354.44776,"FF.600.emart",0,0,4380354.44776,0.920088426906853,5655470.82193196,0.841803873570424,-1489190.2005046,7763515.36942393,-618854.34698737,-0.327427599741749
"563",2010-08-17,85,"2010-08","2010-08-17 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4245600,1758888,34,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,6,2,0,1,2,32140.04064,15780.26963,0,57506.19389,4140173.49584,"FF.600.emart",0,0,4140173.49584,0.844981117157911,6304164.99327535,0.777219996894217,-1001390.16776955,7858552.31228442,-552997.151239514,-0.268826054181776
"564",2010-08-18,85,"2010-08","2010-08-18 emart 201","Corn Frost 85","201 emart wk 85","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5044700,36626256,708,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,0.266666666666667,4,2,0,0,2,37060.10239,17414.45011,0,61811.29584,4928414.15166,"FF.600.emart",0,0,4928414.15166,0.789125714603371,7178021.321225,0.870074130813063,-589135.470296693,7953589.2551449,-186432.463623203,-0.133740365926296
"565",2010-08-19,86,"2010-08","2010-08-19 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",16024700,16657704,322,"Regular","1","4","yes","1st end (full)","discount","0.2",0.2,3204940,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,55890.19306,25261.02943,0,87329.55864,15856219.21887,"FF.600.emart",0,1,7916911.07208374,0.816641927025053,8237483.19736683,1.1768728711831,-569580.958952843,8048626.19800538,758437.958314296,0.941923743030131
"566",2010-08-20,86,"2010-08","2010-08-20 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",17080000,13967640,270,"Regular","2","4","yes","1st end (full)","discount","0.2",0.2,3416000,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,56829.1991,24821.32612,0,83588.04628,16914761.4285,"FF.600.emart",0,1,8445434.57595372,0.835034455817943,8702830.17132123,1.16213638123417,-778900.900436461,8121330.40258545,1360400.66917224,1.04189169439937
"567",2010-08-21,86,"2010-08","2010-08-21 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",25699300,21003192,406,"Regular","3","4","yes","1st end (full)","discount","0.2",0.2,5139860,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,58581.17273,24834.05807,0,81489.00731,25534395.76189,"FF.600.emart",0,1,12749164.0810376,1.36917794560884,9153401.39758057,1.01727719307403,-947028.143397209,8194034.60716552,1906394.93381225,2.39200831595517
"568",2010-08-22,86,"2010-08","2010-08-22 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",30408500,NA,NA,"Regular","4","4","yes","1st end (full)","discount","0.2",0.2,6081700,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,59206.9182,24461.80644,0,78246.54511,30246584.73025,"FF.600.emart",0,1,15101930.5572328,1.42495041288003,9438390.38025115,1.12288370946243,-1038584.16400366,8266738.8117456,2210235.73250921,3.18316639265375
"569",2010-08-23,86,"2010-08","2010-08-23 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",15457400,11329308,219,"Regular","5","4","yes","1st end (full)","discount","0.2",0.2,3091480,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,60110.6929,24299.25179,0,75816.10699,15297173.94832,"FF.600.emart",0,1,7637783.26544076,0.920088426906853,8970972.59721204,0.925333386981741,-1084916.99456019,8307426.03153792,1748463.56023431,0.847674787047942
"570",2010-08-24,86,"2010-08","2010-08-24 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14768100,8846172,171,"Regular","6","4","yes","1st end (full)","discount","0.2",0.2,2953620,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,61055.15824,24238.70662,0,73826.64022,14608979.49492,"FF.600.emart",0,1,7294172.07965537,0.844981117157911,8479990.06208866,1.01796690177447,-1013209.27387436,8348113.25133025,1145086.08463276,0.764701730764827
"571",2010-08-25,86,"2010-08","2010-08-25 emart 201","Corn Frost 86","201 emart wk 86","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14011700,8018460,155,"Regular","7","4","yes","1st end (full)","discount","0.2",0.2,2802340,0,"no","NA","NA","0","0","0","0","0","0","0",4423277.419,15738709.68,0,2258064.516,NA,NA,NA,NA,NA,NA,56905.60507,22266.06459,0,66268.03262,13866260.29772,"FF.600.emart",0,1,6923337.03035407,0.789125714603371,7970227.53967615,1.10077500093189,-841242.370731685,8388800.47112258,422669.439285256,0.681665256536173
"572",2010-08-26,87,"2010-08","2010-08-26 emart 201","Corn Frost 87","201 emart wk 87","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4751900,5431860,105,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3797833.978,15626989.25,0,1935483.871,0.2,8,0,0,0,0,42532.48639,16459.32598,0,47921.59682,4644986.59081,"FF.600.emart",0,0,4644986.59081,0.816641927025053,7469639.42348289,0.76147062348497,-1124046.21898063,8377192.6591545,216492.983309011,-0.214092342787958
"573",2010-08-27,87,"2010-08","2010-08-27 emart 201","Corn Frost 87","201 emart wk 87","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5124000,7708068,149,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3797833.978,15626989.25,0,1935483.871,0.2,8,0,0,0,0,46563.50132,17881.23209,0,50998.4365,5008556.83009,"FF.600.emart",0,0,5008556.83009,0.835034455817943,7227107.32593421,0.829934284509021,-1058361.91555606,8365584.84718643,-80115.6056961669,-0.197339310286639
"574",2010-08-28,87,"2010-08","2010-08-28 emart 201","Corn Frost 87","201 emart wk 87","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",9296400,11225844,217,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3797833.978,15626989.25,0,1935483.871,0.2,8,0,0,0,0,47132.32227,18019.96469,0,50421.28889,9180826.42415,"FF.600.emart",0,0,9180826.42415,1.36917794560884,6885812.41292915,0.973793103035845,-843973.622577368,8353977.03521835,-624190.999711833,-0.36995353553808
"575",2010-08-29,87,"2010-08","2010-08-29 emart 201","Corn Frost 87","201 emart wk 87","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",11712000,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3797833.978,15626989.25,0,1935483.871,0.2,8,0,0,0,0,46953.0754,17929.91508,0,49303.26564,11597813.74388,"FF.600.emart",0,0,11597813.74388,1.42495041288003,6515558.60194143,1.24917913932553,-654594.460765972,8318624.02899246,-1148470.96628507,-0.043819848075529
